"especievalida","min","max","ET_ID"
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17011
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21127
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21189
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",11010
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20129
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20267
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20286
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",32038
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20510
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20322
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28040
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19012
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",32008
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21079
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",1005
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20146
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21070
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20371
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30136
"Politic07.p02 Sembrando vida subsidy 2019  area mun(ha)_0.002 : 0.022","Politic07decil","Politic07decil",9016
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20383
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8044
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21012
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20118
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",32003
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",29033
"Politic07.p06 Sembrando vida subsidy 2019  area mun(ha)_0.506 : 0.695","Politic07decil","Politic07decil",21211
"Politic07.p03 Sembrando vida subsidy 2019  area mun(ha)_0.022 : 0.103","Politic07decil","Politic07decil",10031
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24056
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21104
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",7028
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20356
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20086
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8064
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15010
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21155
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20503
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20120
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8022
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20320
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14060
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24007
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8050
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",11025
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19021
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14047
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20430
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21165
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20358
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",9005
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20249
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21201
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17030
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20384
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20362
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20396
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14072
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20374
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20376
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5022
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26062
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20092
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15075
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8023
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21033
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13021
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14116
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17028
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20352
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8042
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20408
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20025
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",30119
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21176
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20569
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17014
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15079
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21009
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20167
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20127
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20523
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28033
"Politic07.p02 Sembrando vida subsidy 2019  area mun(ha)_0.002 : 0.022","Politic07decil","Politic07decil",10038
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19023
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20032
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17032
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20015
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24045
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15120
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8003
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",11037
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21063
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5028
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14064
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20245
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13058
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17012
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26063
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15109
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24022
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8062
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",10024
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14111
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20034
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21130
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21166
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5019
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19010
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21164
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20228
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21004
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5003
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",29025
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20050
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13041
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20083
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20444
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21124
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20305
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20402
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28027
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20195
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17026
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5037
"Politic07.p03 Sembrando vida subsidy 2019  area mun(ha)_0.022 : 0.103","Politic07decil","Politic07decil",30138
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26045
"Politic07.p02 Sembrando vida subsidy 2019  area mun(ha)_0.002 : 0.022","Politic07decil","Politic07decil",20490
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20160
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20246
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",2002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20501
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15033
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20332
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26039
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30002
"Politic07.p02 Sembrando vida subsidy 2019  area mun(ha)_0.002 : 0.022","Politic07decil","Politic07decil",15020
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20445
"Politic07.p10 Sembrando vida subsidy 2019  area mun(ha)_2.329 : 6.978","Politic07decil","Politic07decil",30041
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21007
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17036
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28025
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20248
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20219
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",17027
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20264
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28007
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20121
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",32004
"Politic07.p03 Sembrando vida subsidy 2019  area mun(ha)_0.022 : 0.103","Politic07decil","Politic07decil",30118
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20080
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20311
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20479
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30185
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",29004
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26013
"Politic07.p10 Sembrando vida subsidy 2019  area mun(ha)_2.329 : 6.978","Politic07decil","Politic07decil",30194
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20122
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21112
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13023
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20199
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20284
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13072
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20552
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21113
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14063
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21040
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8061
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20524
"Politic07.p06 Sembrando vida subsidy 2019  area mun(ha)_0.506 : 0.695","Politic07decil","Politic07decil",21080
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20162
